District,Year,Month,Lat,Lon,Rainfall_mm,DMI,ONI,MJO_Phase,MJO_Amp
Belagavi,2010,10,15.85,74.5,143.44293709099293,-0.437,-1.64,5.032258064516129,1.3724983983870966
Belagavi,2010,11,15.85,74.5,90.72644145786762,-0.495,-1.64,4.433333333333334,0.7180750344066666
Belagavi,2010,12,15.85,74.5,0.0,-0.212,-1.54,5.129032258064516,0.9818622567741935
Belagavi,2011,1,15.85,74.5,0.0,0.191,-1.31,5.967741935483871,1.5956191370967743
Belagavi,2011,2,15.85,74.5,1.7295364141464233,0.241,-1.04,5.678571428571429,0.5124724357571429
Belagavi,2011,3,15.85,74.5,0.0,0.367,-0.8,4.645161290322581,1.117857366129032
Belagavi,2011,4,15.85,74.5,52.259130239486694,0.154,-0.62,5.866666666666666,0.9413861176666667
Belagavi,2011,5,15.85,74.5,84.29642796516418,-0.089,-0.46,6.129032258064516,1.5436429977419355
Belagavi,2011,6,15.85,74.5,248.28776735067368,0.055,-0.37,3.7333333333333334,0.6791252076666666
Belagavi,2011,7,15.85,74.5,289.6576966047287,0.223,-0.43,3.7096774193548385,1.0109919648387098
Belagavi,2011,8,15.85,74.5,269.6605162471533,0.344,-0.58,2.774193548387097,1.011544473516129
Belagavi,2011,9,15.85,74.5,204.24262963235378,0.202,-0.79,3.7,0.9066917783333334
Belagavi,2011,10,15.85,74.5,177.63089895248413,0.356,-0.96,4.129032258064516,1.8293501125806453
Belagavi,2011,11,15.85,74.5,15.191363334655762,0.336,-1.02,4.033333333333333,1.4278005003333334
Belagavi,2011,12,15.85,74.5,0.0,-0.128,-0.92,4.483870967741935,1.388414425483871
Belagavi,2012,1,15.85,74.5,0.0,0.046,-0.72,5.774193548387097,1.0838557522580645
Belagavi,2012,2,15.85,74.5,0.0,-0.078,-0.57,4.068965517241379,1.9624444827586207
Belagavi,2012,3,15.85,74.5,0.0,0.026,-0.46,5.161290322580645,2.275805190322581
Belagavi,2012,4,15.85,74.5,8.136260986328125,-0.271,-0.36,4.733333333333333,1.392764723
Belagavi,2012,5,15.85,74.5,1.9807041883468628,-0.37,-0.17,5.838709677419355,0.508314344516129
Belagavi,2012,6,15.85,74.5,446.9248206615448,0.0,0.06,3.933333333333333,1.5851710730000002
Belagavi,2012,7,15.85,74.5,221.86109727621078,0.546,0.3,3.2580645161290325,1.0006735025806452
Belagavi,2012,8,15.85,74.5,191.35192802548409,0.652,0.41,3.3548387096774195,1.4237936377419356
Belagavi,2012,9,15.85,74.5,159.96740229427814,0.453,0.41,4.366666666666666,1.1895103533333333
Belagavi,2012,10,15.85,74.5,53.962417274713516,0.11,0.31,3.064516129032258,1.05932045
Belagavi,2012,11,15.85,74.5,29.920350790023804,-0.099,0.13,4.6,0.7542804866666667
Belagavi,2012,12,15.85,74.5,1.0406068563461304,0.267,-0.1,2.4516129032258065,0.8817284803225806
Belagavi,2013,1,15.85,74.5,0.0,-0.065,-0.29,6.064516129032258,1.989185853870968
Belagavi,2013,2,15.85,74.5,0.41232508420944214,0.189,-0.29,3.392857142857143,1.6343154739285715
Belagavi,2013,3,15.85,74.5,5.211188793182373,0.083,-0.21,5.225806451612903,1.208878878064516
Belagavi,2013,4,15.85,74.5,20.85874307155609,-0.297,-0.19,5.133333333333334,0.9100850366666666
Belagavi,2013,5,15.85,74.5,59.52517195045948,-0.506,-0.27,3.935483870967742,1.196817595483871
Belagavi,2013,6,15.85,74.5,121.3901569545269,-0.497,-0.34,4.366666666666666,1.2253081406666666
Belagavi,2013,7,15.85,74.5,157.7567646279931,-0.181,-0.35,3.5806451612903225,0.8870305335483871
Belagavi,2013,8,15.85,74.5,84.89499481767416,-0.194,-0.28,5.806451612903226,0.912353013548387
Belagavi,2013,9,15.85,74.5,246.20396925508976,-0.31,-0.21,3.7666666666666666,1.5937026506666667
Belagavi,2013,10,15.85,74.5,155.440991461277,-0.168,-0.13,5.161290322580645,0.8202488128741936
Belagavi,2013,11,15.85,74.5,0.0,0.199,-0.1,3.2,0.6853039573333334
Belagavi,2013,12,15.85,74.5,0.0,0.141,-0.15,3.870967741935484,1.0410569158064515
Belagavi,2014,1,15.85,74.5,0.0,-0.101,-0.28,5.741935483870968,1.1766352048387096
Belagavi,2014,2,15.85,74.5,0.0,-0.089,-0.32,5.857142857142857,1.4348881625
Belagavi,2014,3,15.85,74.5,28.024252235889435,-0.151,-0.14,3.6129032258064515,1.5816916796774194
Belagavi,2014,4,15.85,74.5,36.09399423003197,-0.058,0.15,5.533333333333333,1.3192271676666667
Belagavi,2014,5,15.85,74.5,95.56385552883148,-0.092,0.31,2.3225806451612905,1.4339224977419354
Belagavi,2014,6,15.85,74.5,20.609197467565536,-0.028,0.23,4.433333333333334,1.108679051
Belagavi,2014,7,15.85,74.5,117.93847608566284,-0.363,0.1,5.806451612903226,1.1528067432258065
Belagavi,2014,8,15.85,74.5,196.84224182367325,-0.372,0.11,1.7096774193548387,1.2150309538709676
Belagavi,2014,9,15.85,74.5,78.3932185024023,-0.145,0.28,4.333333333333333,0.649377995
Belagavi,2014,10,15.85,74.5,70.70790134370327,0.141,0.54,3.7096774193548385,0.9880874900000001
Belagavi,2014,11,15.85,74.5,5.745319366455078,0.009,0.71,2.933333333333333,1.4682012086666667
Belagavi,2014,12,15.85,74.5,5.1585433781147,0.046,0.77,4.741935483870968,1.3856411206451613
Belagavi,2015,1,15.85,74.5,0.48251745104789734,-0.1,0.69,6.193548387096774,1.595519382903226
Belagavi,2015,2,15.85,74.5,0.0,-0.345,0.61,6.464285714285714,0.8730502682142857
Belagavi,2015,3,15.85,74.5,1.366326779127121,-0.241,0.65,5.161290322580645,2.5235438870967744
Belagavi,2015,4,15.85,74.5,35.50254611670971,-0.008,0.81,3.466666666666667,0.9544394936666667
Belagavi,2015,5,15.85,74.5,13.348742924630642,0.24,1.02,5.096774193548387,0.7510026245161291
Belagavi,2015,6,15.85,74.5,33.098597444593906,0.296,1.25,3.433333333333333,1.9929203833333333
Belagavi,2015,7,15.85,74.5,9.46110700070858,0.225,1.57,4.451612903225806,1.837990334516129
Belagavi,2015,8,15.85,74.5,101.13480646163225,0.568,1.91,5.870967741935484,0.8428048241935484
Belagavi,2015,9,15.85,74.5,320.97972989082336,0.294,2.21,4.7,0.62977513528
Belagavi,2015,10,15.85,74.5,137.84251496195793,0.482,2.47,4.935483870967742,1.5348366948387098
Belagavi,2015,11,15.85,74.5,23.91495741903782,0.347,2.64,2.6666666666666665,1.8664467500000002
Belagavi,2015,12,15.85,74.5,3.1010751724243164,0.272,2.75,4.419354838709677,1.905701525483871
Belagavi,2016,1,15.85,74.5,0.1930069923400879,0.265,2.63,4.548387096774194,1.397440465735484
Belagavi,2016,2,15.85,74.5,0.0,-0.11,2.28,5.586206896551724,2.0595920172413793
Belagavi,2016,3,15.85,74.5,0.8940857946872711,-0.008,1.71,5.387096774193548,1.2421979758064514
Belagavi,2016,4,15.85,74.5,27.738590478897095,0.146,1.05,3.433333333333333,0.6606036036666667
Belagavi,2016,5,15.85,74.5,58.56313103437424,-0.113,0.49,2.935483870967742,1.3503781812903226
Belagavi,2016,6,15.85,74.5,142.8790597319603,-0.443,0.0,4.166666666666667,1.5598082686666668
Belagavi,2016,7,15.85,74.5,163.10461327433586,-0.757,-0.31,3.129032258064516,1.0086871877419354
Belagavi,2016,8,15.85,74.5,79.69866035878658,-0.443,-0.5,5.709677419354839,1.3634238690322582
Belagavi,2016,9,15.85,74.5,82.55102559924126,-0.437,-0.58,4.233333333333333,0.9987363606666667
Belagavi,2016,10,15.85,74.5,12.380780965089798,-0.371,-0.64,5.645161290322581,0.6798959190322581
Belagavi,2016,11,15.85,74.5,1.051945149898529,-0.382,-0.6,4.366666666666666,1.4056047909999998
Belagavi,2016,12,15.85,74.5,0.28951048851013184,-0.31,-0.45,4.451612903225806,0.6025583080645162
Belagavi,2017,1,15.85,74.5,0.0,-0.086,-0.19,3.7096774193548385,1.2075865980645162
Belagavi,2017,2,15.85,74.5,0.0,0.101,-0.02,4.607142857142857,2.432161792857143
Belagavi,2017,3,15.85,74.5,1.0615384578704834,0.357,0.18,3.6774193548387095,0.7525501162903225
Belagavi,2017,4,15.85,74.5,7.715237975120544,0.498,0.31,6.7,0.7843319514433333
Belagavi,2017,5,15.85,74.5,25.57146917283535,0.536,0.4,4.193548387096774,1.3503042366709677
Belagavi,2017,6,15.85,74.5,152.43739987909794,0.424,0.39,2.433333333333333,1.010765505
Belagavi,2017,7,15.85,74.5,58.03706258535385,0.52,0.19,3.6774193548387095,1.0194311058064516
Belagavi,2017,8,15.85,74.5,125.3119267821312,0.349,-0.07,4.193548387096774,0.560064344016129
Belagavi,2017,9,15.85,74.5,198.74089117348194,0.035,-0.34,4.233333333333333,0.5864452456666667
Belagavi,2017,10,15.85,74.5,164.9375348612666,0.015,-0.6,5.354838709677419,2.0237151622580645
Belagavi,2017,11,15.85,74.5,0.0,0.289,-0.77,4.166666666666667,0.8390316453333334
Belagavi,2017,12,15.85,74.5,0.678360104560852,0.11,-0.86,5.258064516129032,1.455329965483871
Belagavi,2018,1,15.85,74.5,0.0,-0.2,-0.77,3.5806451612903225,2.2438225967741934
Belagavi,2018,2,15.85,74.5,14.827013969421387,0.216,-0.71,5.5,2.449217742857143
Belagavi,2018,3,15.85,74.5,0.7935361862182617,-0.12,-0.57,4.161290322580645,1.1359975419354837
Belagavi,2018,4,15.85,74.5,37.26790106296539,-0.083,-0.39,4.433333333333334,1.4919827436666668
Belagavi,2018,5,15.85,74.5,132.1194755062461,0.122,-0.13,3.096774193548387,1.7735262777419354
Belagavi,2018,6,15.85,74.5,87.4480964243412,0.155,0.06,3.433333333333333,1.099695321
Belagavi,2018,7,15.85,74.5,47.21981297433376,0.053,0.14,4.967741935483871,1.4670566325806451
Belagavi,2018,8,15.85,74.5,97.36703283339739,0.121,0.27,5.419354838709677,1.1604823280645162
Belagavi,2018,9,15.85,74.5,130.26134303212166,0.604,0.53,6.6,1.0746740603333333
Belagavi,2018,10,15.85,74.5,25.110831290483475,0.684,0.81,4.129032258064516,1.372201460967742
Belagavi,2018,11,15.85,74.5,0.14516328275203705,0.5,0.97,4.666666666666667,1.3713922473333333
Belagavi,2018,12,15.85,74.5,0.3087306618690491,0.309,0.92,3.838709677419355,2.266200470967742
Belagavi,2019,1,15.85,74.5,0.0,0.387,0.89,5.709677419354839,1.75703085
Belagavi,2019,2,15.85,74.5,0.0,0.416,0.86,6.142857142857143,1.7487797142857142
Belagavi,2019,3,15.85,74.5,12.03490126132965,0.225,0.84,4.064516129032258,1.1146516216129032
Belagavi,2019,4,15.85,74.5,20.01672974228859,0.258,0.77,3.7333333333333334,1.0698441273333332
Belagavi,2019,5,15.85,74.5,17.600094735622406,0.54,0.64,6.096774193548387,1.854505129032258
Belagavi,2019,6,15.85,74.5,111.45994837582111,0.605,0.52,4.566666666666666,1.3048570076666666
Belagavi,2019,7,15.85,74.5,106.07685851305723,0.597,0.33,2.3548387096774195,0.8737279109677419
Belagavi,2019,8,15.85,74.5,85.19531224668026,0.436,0.19,4.129032258064516,0.9542141777419355
Belagavi,2019,9,15.85,74.5,192.60972167551517,0.892,0.23,4.5,1.6799940163333333
Belagavi,2019,10,15.85,74.5,290.72473771870136,0.964,0.39,2.6774193548387095,1.5321089774193548
Belagavi,2019,11,15.85,74.5,44.79482126235962,0.835,0.58,4.7,1.5540973666666666
Belagavi,2019,12,15.85,74.5,1.4139094352722168,0.243,0.66,3.7096774193548385,0.9795201067741935
Belagavi,2020,1,15.85,74.5,17.174243688583374,0.173,0.64,5.516129032258065,2.0013102467741937
Belagavi,2020,2,15.85,74.5,0.0,0.054,0.63,5.551724137931035,1.19141821
Belagavi,2020,3,15.85,74.5,17.64615985751152,0.019,0.53,3.7419354838709675,1.516898370967742
Belagavi,2020,4,15.85,74.5,39.073564916849136,-0.011,0.3,3.6666666666666665,1.6374265986666667
Belagavi,2020,5,15.85,74.5,17.88548105955124,0.298,0.01,4.451612903225806,1.1646890893548387
Belagavi,2020,6,15.85,74.5,200.40621322393417,0.455,-0.23,1.6,1.3547168013333333
Belagavi,2020,7,15.85,74.5,165.01404064893723,0.319,-0.36,2.0,1.5012130690322583
Belagavi,2020,8,15.85,74.5,107.12497660517693,-0.183,-0.53,4.516129032258065,1.5708076487096774
Belagavi,2020,9,15.85,74.5,251.52511939406395,-0.189,-0.85,4.166666666666667,1.1078213236666665
Belagavi,2020,10,15.85,74.5,168.27665856480598,0.074,-1.12,5.032258064516129,1.8443815480645163
Belagavi,2020,11,15.85,74.5,4.100136756896973,0.02,-1.2,4.533333333333333,1.0659901883333334
Belagavi,2020,12,15.85,74.5,0.0,0.031,-1.08,4.709677419354839,0.8462182629741936
Belagavi,2021,1,15.85,74.5,0.0,0.051,-0.91,4.483870967741935,1.3812992767741936
Belagavi,2021,2,15.85,74.5,0.3363601714372635,0.243,-0.79,6.357142857142857,1.7109776275000002
Belagavi,2021,3,15.85,74.5,0.39525575190782547,0.267,-0.71,4.032258064516129,1.1486161170967741
Belagavi,2021,4,15.85,74.5,6.778717532753944,0.25,-0.55,6.7,2.1312086966666666
Belagavi,2021,5,15.85,74.5,71.70820949226618,0.009,-0.39,3.6451612903225805,1.6188268058064517
Belagavi,2021,6,15.85,74.5,171.64701982587576,-0.002,-0.3,3.033333333333333,1.2543668813333333
Belagavi,2021,7,15.85,74.5,112.52155931293964,-0.229,-0.35,4.193548387096774,1.2697446645161292
Belagavi,2021,8,15.85,74.5,174.2706672102213,-0.099,-0.45,3.0,1.3328496390322582
Belagavi,2021,9,15.85,74.5,151.49310402572155,-0.058,-0.63,3.4,1.16716908
Belagavi,2021,10,15.85,74.5,33.961540803313255,-0.091,-0.76,3.5161290322580645,1.1958632022580646
Belagavi,2021,11,15.85,74.5,50.01980671286583,0.069,-0.91,3.7333333333333334,1.0642061103333333
Belagavi,2021,12,15.85,74.5,7.54939441382885,-0.12,-0.87,6.451612903225806,2.068191648387097
Belagavi,2022,1,15.85,74.5,1.7219538688659668,-0.056,-0.82,6.838709677419355,1.1541269361290323
Belagavi,2022,2,15.85,74.5,0.0,-0.082,-0.79,3.142857142857143,1.2939472457142858
Belagavi,2022,3,15.85,74.5,4.586715966463089,-0.093,-0.86,3.064516129032258,1.0719917463806452
Belagavi,2022,4,15.85,74.5,42.5902661383152,-0.068,-0.95,3.5,0.6809799073333332
Belagavi,2022,5,15.85,74.5,70.94540286064148,-0.122,-0.9,4.67741935483871,1.2369349422580647
Belagavi,2022,6,15.85,74.5,70.19241064786911,-0.335,-0.78,2.7333333333333334,1.7460144566666667
Belagavi,2022,7,15.85,74.5,136.2682920396328,-0.195,-0.76,3.096774193548387,0.9906527754838709
Belagavi,2022,8,15.85,74.5,135.01882162690163,-0.246,-0.87,3.3870967741935485,0.9623516609677419
Belagavi,2022,9,15.85,74.5,141.37536926567554,-0.322,-0.97,4.566666666666666,0.45954351401
Belagavi,2022,10,15.85,74.5,174.3729136288166,-0.691,-0.94,5.387096774193548,1.5040083503225805
Belagavi,2022,11,15.85,74.5,0.10165368765592575,-0.269,-0.85,5.966666666666667,1.2876559716666667
Belagavi,2022,12,15.85,74.5,0.4899524748325348,-0.091,-0.71,4.161290322580645,1.0273198254935483
Belagavi,2023,1,15.85,74.5,0.00574503792449832,0.11,-0.54,5.32258064516129,1.3139867793548388
Belagavi,2023,2,15.85,74.5,0.0,0.157,-0.29,5.571428571428571,1.642928577857143
Belagavi,2023,3,15.85,74.5,2.8790047466754913,0.414,-0.02,4.548387096774194,2.51316421
Belagavi,2023,4,15.85,74.5,37.76112583000213,0.56,0.27,5.133333333333334,1.690960304
Belagavi,2023,5,15.85,74.5,56.295510491356254,0.443,0.57,6.064516129032258,1.6563232422580645
Belagavi,2023,6,15.85,74.5,65.70180318597704,0.665,0.84,3.066666666666667,1.1452140906
Belagavi,2023,7,15.85,74.5,137.81134885549545,0.498,1.12,4.225806451612903,0.7976125261290323
Belagavi,2023,8,15.85,74.5,158.91361585911363,0.826,1.37,6.32258064516129,0.9138732870967742
Belagavi,2023,9,15.85,74.5,45.13171657035127,0.946,1.6,3.533333333333333,0.8482362092433333
Belagavi,2023,10,15.85,74.5,5.153460857691243,0.804,1.83,4.419354838709677,1.3481443029032258
Belagavi,2023,11,15.85,74.5,24.28029998880811,0.92,1.99,3.3,1.3793660156666665
Belagavi,2023,12,15.85,74.5,0.15487153828144073,0.852,2.06,4.193548387096774,1.5088745183870966
Kalaburagi,2000,1,17.33,76.83,0.0,-0.125,-1.66,3.7096774193548385,0.6000893251612903
Kalaburagi,2000,2,17.33,76.83,0.8179919719696045,-0.009,-1.41,3.793103448275862,1.1428570703448275
Kalaburagi,2000,3,17.33,76.83,0.0,0.141,-1.07,3.3870967741935485,0.9157557180645162
Kalaburagi,2000,4,17.33,76.83,3.0634762793779373,0.141,-0.81,4.533333333333333,0.9053602656666667
Kalaburagi,2000,5,17.33,76.83,4.673262715339661,0.113,-0.71,5.483870967741935,0.9960924206451613
Kalaburagi,2000,6,17.33,76.83,148.2710076123476,-0.022,-0.64,4.1,0.7017651786833333
Kalaburagi,2000,7,17.33,76.83,96.6780776977539,0.077,-0.55,5.548387096774194,1.5948303687096774
Kalaburagi,2000,8,17.33,76.83,175.52094305306673,0.131,-0.51,3.838709677419355,1.62711539
Kalaburagi,2000,9,17.33,76.83,160.34925495833158,-0.096,-0.55,4.1,1.278711512
Kalaburagi,2000,10,17.33,76.83,137.35635596513748,-0.142,-0.63,4.806451612903226,1.5696261258064517
Kalaburagi,2000,11,17.33,76.83,0.0,-0.306,-0.75,4.266666666666667,1.6378827666666667
Kalaburagi,2000,12,17.33,76.83,0.11117983609437943,-0.248,-0.74,4.806451612903226,1.1626311996774195
Kalaburagi,2001,1,17.33,76.83,6.340389251708984,-0.431,-0.68,2.5483870967741935,1.8043092477419354
Kalaburagi,2001,2,17.33,76.83,0.0,-0.016,-0.52,5.25,2.3275103500000003
Kalaburagi,2001,3,17.33,76.83,0.0,-0.01,-0.44,5.258064516129032,0.6080977735483871
Kalaburagi,2001,4,17.33,76.83,7.678706914186478,0.136,-0.34,4.533333333333333,0.6858787033333333
Kalaburagi,2001,5,17.33,76.83,0.0,0.137,-0.25,5.451612903225806,1.5366611332258064
Kalaburagi,2001,6,17.33,76.83,82.85583537817001,0.127,-0.12,4.033333333333333,0.8460881063833334
Kalaburagi,2001,7,17.33,76.83,4.25000087916851,-0.14,-0.08,4.258064516129032,1.4921871870967742
Kalaburagi,2001,8,17.33,76.83,161.76708191633224,-0.301,-0.13,5.419354838709677,1.397106648064516
Kalaburagi,2001,9,17.33,76.83,304.1128399372101,-0.223,-0.19,3.0,1.2181324733333334
Kalaburagi,2001,10,17.33,76.83,80.78707122802734,-0.451,-0.29,5.387096774193548,1.3723289300000001
Kalaburagi,2001,11,17.33,76.83,2.1743175983428955,-0.245,-0.35,4.4,0.9614376696666667
Kalaburagi,2001,12,17.33,76.83,0.0,-0.051,-0.31,6.580645161290323,1.7203842838709678
Kalaburagi,2002,1,17.33,76.83,5.407179236412048,-0.142,-0.15,4.258064516129032,1.6998524758064517
Kalaburagi,2002,2,17.33,76.83,2.1529061794281006,-0.098,0.03,5.714285714285714,1.0814431442857144
Kalaburagi,2002,3,17.33,76.83,0.0,0.008,0.09,3.5483870967741935,1.3025143731387099
Kalaburagi,2002,4,17.33,76.83,0.0,-0.352,0.2,2.533333333333333,0.8904978936033333
Kalaburagi,2002,5,17.33,76.83,52.155213832855225,-0.329,0.43,5.903225806451613,2.409133551612903
Kalaburagi,2002,6,17.33,76.83,54.9969707429409,-0.189,0.65,3.566666666666667,1.8803833166666666
Kalaburagi,2002,7,17.33,76.83,82.86944222450256,-0.261,0.79,6.387096774193548,1.7221574980645162
Kalaburagi,2002,8,17.33,76.83,180.24320781230927,-0.208,0.86,5.67741935483871,1.4202360319354839
Kalaburagi,2002,9,17.33,76.83,107.95779904723167,0.286,1.01,4.433333333333334,0.7018471730000001
Kalaburagi,2002,10,17.33,76.83,86.9099877923727,0.405,1.21,4.129032258064516,0.8933860990322581
Kalaburagi,2002,11,17.33,76.83,1.7208526134490967,0.096,1.31,3.566666666666667,2.25046865
Kalaburagi,2002,12,17.33,76.83,0.0,-0.158,1.14,3.7096774193548385,1.8575260422580646
Kalaburagi,2003,1,17.33,76.83,0.0,-0.239,0.92,5.354838709677419,0.8134987815870968
Kalaburagi,2003,2,17.33,76.83,0.5579662322998047,0.017,0.63,4.178571428571429,0.7148255028571429
Kalaburagi,2003,3,17.33,76.83,37.35815009474754,-0.039,0.38,3.903225806451613,1.4626752464516128
Kalaburagi,2003,4,17.33,76.83,16.70649081468582,-0.099,-0.04,3.8666666666666667,1.1874197433333333
Kalaburagi,2003,5,17.33,76.83,0.0,-0.164,-0.26,5.258064516129032,2.245336555483871
Kalaburagi,2003,6,17.33,76.83,58.880623161792755,0.139,-0.16,3.2666666666666666,1.65106069
Kalaburagi,2003,7,17.33,76.83,143.69509491324425,0.131,0.08,3.6129032258064515,0.9928557990322581
Kalaburagi,2003,8,17.33,76.83,140.5898823440075,0.108,0.21,3.870967741935484,0.6039936987096773
Kalaburagi,2003,9,17.33,76.83,134.81467701494694,-0.06,0.26,4.266666666666667,0.7902776976666667
Kalaburagi,2003,10,17.33,76.83,37.21236515045166,-0.243,0.29,5.419354838709677,1.2216482238709676
Kalaburagi,2003,11,17.33,76.83,0.27898311614990234,-0.159,0.35,4.3,0.49874167021000004
Kalaburagi,2003,12,17.33,76.83,0.0,0.189,0.35,4.258064516129032,1.8000867477419356
Kalaburagi,2004,1,17.33,76.83,12.359078407287598,0.044,0.37,4.709677419354839,2.246038609677419
Kalaburagi,2004,2,17.33,76.83,0.0,0.114,0.31,5.517241379310345,1.4791189124137931
Kalaburagi,2004,3,17.33,76.83,0.0,0.077,0.23,5.064516129032258,2.1767354612903227
Kalaburagi,2004,4,17.33,76.83,49.02362036705017,-0.079,0.17,3.6,1.2874256193333333
Kalaburagi,2004,5,17.33,76.83,67.85657113790512,-0.565,0.17,3.838709677419355,1.4382904767741935
Kalaburagi,2004,6,17.33,76.83,38.356447249650955,-0.384,0.28,4.533333333333333,1.0188708323333333
Kalaburagi,2004,7,17.33,76.83,182.2293844372034,-0.301,0.47,2.6129032258064515,1.6112249593548387
Kalaburagi,2004,8,17.33,76.83,35.570727065205574,-0.133,0.64,6.612903225806452,1.2484562670967743
Kalaburagi,2004,9,17.33,76.83,122.05051076412201,-0.106,0.7,2.1,1.4384542359999999
Kalaburagi,2004,10,17.33,76.83,55.80806811153889,-0.004,0.67,4.32258064516129,1.54811694
Kalaburagi,2004,11,17.33,76.83,0.0,-0.153,0.66,3.8666666666666667,0.558687573
Kalaburagi,2004,12,17.33,76.83,0.0,-0.132,0.69,4.354838709677419,0.7194164974193549
Kalaburagi,2005,1,17.33,76.83,18.429489135742188,-0.124,0.64,5.67741935483871,1.203385613832258
Kalaburagi,2005,2,17.33,76.83,0.0,-0.56,0.58,6.821428571428571,1.5145378439285715
Kalaburagi,2005,3,17.33,76.83,18.694449424743652,-0.433,0.45,4.290322580645161,1.7757296806451612
Kalaburagi,2005,4,17.33,76.83,86.69614252448082,0.084,0.43,4.966666666666667,2.6446991
Kalaburagi,2005,5,17.33,76.83,15.787414312362671,-0.033,0.29,4.548387096774194,1.8156324893548388
Kalaburagi,2005,6,17.33,76.83,48.8437255769968,-0.176,0.11,2.966666666666667,0.7345759723333334
Kalaburagi,2005,7,17.33,76.83,171.18497076630592,-0.384,-0.06,2.6451612903225805,1.0290815029032259
Kalaburagi,2005,8,17.33,76.83,67.92620542645454,-0.345,-0.14,3.6129032258064515,0.939736100967742
Kalaburagi,2005,9,17.33,76.83,158.6078040599823,-0.534,-0.11,5.8,1.522602815
Kalaburagi,2005,10,17.33,76.83,35.56288319826126,-0.436,-0.29,3.5483870967741935,1.0373357177419353
Kalaburagi,2005,11,17.33,76.83,0.0,-0.272,-0.57,5.7,1.0062126816666666
Kalaburagi,2005,12,17.33,76.83,0.0,-0.3,-0.84,3.7419354838709675,0.6440208229032258
